"Year","County Code","County Name","GEOID","Month","Small Farm Unreported (mg)"
2002,109,"LOUISA",51109,7,4.575
2002,109,"LOUISA",51109,8,4.575
2002,109,"LOUISA",51109,9,4.575
2002,109,"LOUISA",51109,10,0
2002,109,"LOUISA",51109,11,0
2002,109,"LOUISA",51109,12,0
2002,191,"WASHINGTON",51191,1,0
2002,191,"WASHINGTON",51191,2,0
2002,191,"WASHINGTON",51191,3,0
2002,191,"WASHINGTON",51191,4,0
2002,191,"WASHINGTON",51191,5,0
2002,191,"WASHINGTON",51191,6,3.81
2002,191,"WASHINGTON",51191,7,3.81
2002,191,"WASHINGTON",51191,8,3.81
2002,191,"WASHINGTON",51191,9,3.81
2002,191,"WASHINGTON",51191,10,0
2002,191,"WASHINGTON",51191,11,0
2002,191,"WASHINGTON",51191,12,0
2002,29,"BUCKINGHAM",51029,1,0
2002,29,"BUCKINGHAM",51029,2,0
2002,29,"BUCKINGHAM",51029,3,0
2002,29,"BUCKINGHAM",51029,4,0
2002,29,"BUCKINGHAM",51029,5,0
2002,29,"BUCKINGHAM",51029,6,1.515
2002,29,"BUCKINGHAM",51029,7,1.515
2002,29,"BUCKINGHAM",51029,8,1.515
2002,29,"BUCKINGHAM",51029,9,1.515
2002,29,"BUCKINGHAM",51029,10,0
2002,29,"BUCKINGHAM",51029,11,0
2002,29,"BUCKINGHAM",51029,12,0
2002,179,"STAFFORD",51179,1,0
2002,179,"STAFFORD",51179,2,0
2002,179,"STAFFORD",51179,3,0
2002,179,"STAFFORD",51179,4,0
2002,179,"STAFFORD",51179,5,0
2002,179,"STAFFORD",51179,6,1.3575
2002,179,"STAFFORD",51179,7,1.3575
2002,179,"STAFFORD",51179,8,1.3575
2002,179,"STAFFORD",51179,9,1.3575
2002,179,"STAFFORD",51179,10,0
2002,179,"STAFFORD",51179,11,0
2002,179,"STAFFORD",51179,12,0
2002,71,"GILES",51071,1,0
2002,71,"GILES",51071,2,0
2002,71,"GILES",51071,3,0
2002,71,"GILES",51071,4,0
2002,71,"GILES",51071,5,0
2002,71,"GILES",51071,6,1.875
2002,71,"GILES",51071,7,1.875
2002,71,"GILES",51071,8,1.875
2002,71,"GILES",51071,9,1.875
2002,71,"GILES",51071,10,0
2002,71,"GILES",51071,11,0
2002,71,"GILES",51071,12,0
2002,185,"TAZEWELL",51185,1,0
2002,185,"TAZEWELL",51185,2,0
2002,185,"TAZEWELL",51185,3,0
2002,185,"TAZEWELL",51185,4,0
2002,185,"TAZEWELL",51185,5,0
2002,185,"TAZEWELL",51185,6,1.645
2002,185,"TAZEWELL",51185,7,1.645
2002,185,"TAZEWELL",51185,8,1.645
2002,185,"TAZEWELL",51185,9,1.645
2002,185,"TAZEWELL",51185,10,0
2002,185,"TAZEWELL",51185,11,0
2002,185,"TAZEWELL",51185,12,0
2002,21,"BLAND",51021,1,0
2002,21,"BLAND",51021,2,0
2002,21,"BLAND",51021,3,0
2002,21,"BLAND",51021,4,0
2002,21,"BLAND",51021,5,0
2002,21,"BLAND",51021,6,0.6425
2002,21,"BLAND",51021,7,0.6425
2002,21,"BLAND",51021,8,0.6425
2002,21,"BLAND",51021,9,0.6425
2002,21,"BLAND",51021,10,0
2002,21,"BLAND",51021,11,0
2002,21,"BLAND",51021,12,0
2002,91,"HIGHLAND",51091,1,0
2002,91,"HIGHLAND",51091,2,0
2002,91,"HIGHLAND",51091,3,0
2002,91,"HIGHLAND",51091,4,0
2002,91,"HIGHLAND",51091,5,0
2002,91,"HIGHLAND",51091,6,0.62
2002,91,"HIGHLAND",51091,7,0.62
2002,91,"HIGHLAND",51091,8,0.62
2002,91,"HIGHLAND",51091,9,0.62
2002,91,"HIGHLAND",51091,10,0
2002,91,"HIGHLAND",51091,11,0
2002,91,"HIGHLAND",51091,12,0
2002,61,"FAUQUIER",51061,1,0
2002,61,"FAUQUIER",51061,2,0
2002,61,"FAUQUIER",51061,3,0
2002,61,"FAUQUIER",51061,4,0
2002,61,"FAUQUIER",51061,5,0
2002,61,"FAUQUIER",51061,6,16.3875
2002,61,"FAUQUIER",51061,7,16.3875
2002,61,"FAUQUIER",51061,8,16.3875
2002,61,"FAUQUIER",51061,9,16.3875
2002,61,"FAUQUIER",51061,10,0
2002,61,"FAUQUIER",51061,11,0
2002,61,"FAUQUIER",51061,12,0
2002,17,"BATH",51017,1,0
2002,17,"BATH",51017,2,0
2002,17,"BATH",51017,3,0
2002,17,"BATH",51017,4,0
2002,17,"BATH",51017,5,0
2002,17,"BATH",51017,6,0.5525
2002,17,"BATH",51017,7,0.5525
2002,17,"BATH",51017,8,0.5525
2002,17,"BATH",51017,9,0.5525
2002,17,"BATH",51017,10,0
2002,17,"BATH",51017,11,0
2002,17,"BATH",51017,12,0
2002,51,"DICKENSON",51051,1,0
2002,51,"DICKENSON",51051,2,0
2002,51,"DICKENSON",51051,3,0
2002,51,"DICKENSON",51051,4,0
2002,51,"DICKENSON",51051,5,0
2002,51,"DICKENSON",51051,6,0.6525
2002,51,"DICKENSON",51051,7,0.6525
2002,51,"DICKENSON",51051,8,0.6525
2002,51,"DICKENSON",51051,9,0.6525
2002,51,"DICKENSON",51051,10,0
2002,51,"DICKENSON",51051,11,0
2002,51,"DICKENSON",51051,12,0
2002,133,"NORTHUMBERLAND",51133,1,0
2002,133,"NORTHUMBERLAND",51133,2,0
2002,133,"NORTHUMBERLAND",51133,3,0
2002,133,"NORTHUMBERLAND",51133,4,0
2002,133,"NORTHUMBERLAND",51133,5,0
2002,133,"NORTHUMBERLAND",51133,6,0.155
2002,133,"NORTHUMBERLAND",51133,7,0.155
2002,133,"NORTHUMBERLAND",51133,8,0.155
2002,133,"NORTHUMBERLAND",51133,9,0.155
2002,133,"NORTHUMBERLAND",51133,10,0
2002,133,"NORTHUMBERLAND",51133,11,0
2002,133,"NORTHUMBERLAND",51133,12,0
2002,65,"FLUVANNA",51065,1,0
2002,65,"FLUVANNA",51065,2,0
2002,65,"FLUVANNA",51065,3,0
2002,65,"FLUVANNA",51065,4,0
2002,65,"FLUVANNA",51065,5,0
2002,65,"FLUVANNA",51065,6,2.035
2002,65,"FLUVANNA",51065,7,2.035
2002,65,"FLUVANNA",51065,8,2.035
2002,65,"FLUVANNA",51065,9,2.035
2002,65,"FLUVANNA",51065,10,0
2002,65,"FLUVANNA",51065,11,0
2002,65,"FLUVANNA",51065,12,0
2002,95,"JAMES CITY",51095,1,0
2002,95,"JAMES CITY",51095,2,0
2002,95,"JAMES CITY",51095,3,0
2002,95,"JAMES CITY",51095,4,0
2002,95,"JAMES CITY",51095,5,0
2002,95,"JAMES CITY",51095,6,1.395
2002,95,"JAMES CITY",51095,7,1.395
2002,95,"JAMES CITY",51095,8,1.395
2002,95,"JAMES CITY",51095,9,1.395
2002,95,"JAMES CITY",51095,10,0
2002,95,"JAMES CITY",51095,11,0
2002,95,"JAMES CITY",51095,12,0
2002,77,"GRAYSON",51077,1,0
2002,77,"GRAYSON",51077,2,0
2002,77,"GRAYSON",51077,3,0
2002,77,"GRAYSON",51077,4,0
2002,77,"GRAYSON",51077,5,0
2002,77,"GRAYSON",51077,6,2.4125
2002,77,"GRAYSON",51077,7,2.4125
2002,77,"GRAYSON",51077,8,2.4125
2002,77,"GRAYSON",51077,9,2.4125
2002,77,"GRAYSON",51077,10,0
2002,77,"GRAYSON",51077,11,0
2002,77,"GRAYSON",51077,12,0
2002,195,"WISE",51195,1,0
2002,195,"WISE",51195,2,0
2002,195,"WISE",51195,3,0
2002,195,"WISE",51195,4,0
2002,195,"WISE",51195,5,0
2002,195,"WISE",51195,6,0.5825
2002,195,"WISE",51195,7,0.5825
2002,195,"WISE",51195,8,0.5825
2002,195,"WISE",51195,9,0.5825
2002,195,"WISE",51195,10,0
2002,195,"WISE",51195,11,0
2002,195,"WISE",51195,12,0
2002,103,"LANCASTER",51103,1,0
2002,103,"LANCASTER",51103,2,0
2002,103,"LANCASTER",51103,3,0
2002,103,"LANCASTER",51103,4,0
2002,103,"LANCASTER",51103,5,0
2002,103,"LANCASTER",51103,6,0.945
2002,103,"LANCASTER",51103,7,0.945
2002,103,"LANCASTER",51103,8,0.945
2002,103,"LANCASTER",51103,9,0.945
2002,103,"LANCASTER",51103,10,0
2002,103,"LANCASTER",51103,11,0
2002,103,"LANCASTER",51103,12,0
2002,187,"WARREN",51187,1,0
2002,187,"WARREN",51187,2,0
2002,187,"WARREN",51187,3,0
2002,187,"WARREN",51187,4,0
2002,187,"WARREN",51187,5,0
2002,187,"WARREN",51187,6,2.5075
2002,187,"WARREN",51187,7,2.5075
2002,187,"WARREN",51187,8,2.5075
2002,187,"WARREN",51187,9,2.5075
2002,187,"WARREN",51187,10,0
2002,187,"WARREN",51187,11,0
2002,187,"WARREN",51187,12,0
2002,9,"AMHERST",51009,1,0
2002,9,"AMHERST",51009,2,0
2002,9,"AMHERST",51009,3,0
2002,9,"AMHERST",51009,4,0
2002,9,"AMHERST",51009,5,0
2002,9,"AMHERST",51009,6,2.2575
2002,9,"AMHERST",51009,7,2.2575
2002,9,"AMHERST",51009,8,2.2575
2002,9,"AMHERST",51009,9,2.2575
2002,9,"AMHERST",51009,10,0
2002,9,"AMHERST",51009,11,0
2002,9,"AMHERST",51009,12,0
2002,155,"PULASKI",51155,1,0
2002,155,"PULASKI",51155,2,0
2002,155,"PULASKI",51155,3,0
2002,155,"PULASKI",51155,4,0
2002,155,"PULASKI",51155,5,0
2002,155,"PULASKI",51155,6,1.4525
2002,155,"PULASKI",51155,7,1.4525
2002,155,"PULASKI",51155,8,1.4525
2002,155,"PULASKI",51155,9,1.4525
2002,155,"PULASKI",51155,10,0
2002,155,"PULASKI",51155,11,0
2002,155,"PULASKI",51155,12,0
2003,135,"NOTTOWAY",51135,1,0
2003,135,"NOTTOWAY",51135,2,0
2003,135,"NOTTOWAY",51135,3,0
2003,135,"NOTTOWAY",51135,4,0
2003,135,"NOTTOWAY",51135,5,0
2003,135,"NOTTOWAY",51135,6,0.6875
2003,135,"NOTTOWAY",51135,7,0.6875
2003,135,"NOTTOWAY",51135,8,0.6875
2003,135,"NOTTOWAY",51135,9,0.6875
2003,135,"NOTTOWAY",51135,10,0
2003,135,"NOTTOWAY",51135,11,0
2003,135,"NOTTOWAY",51135,12,0
2003,11,"APPOMATTOX",51011,1,0
2003,11,"APPOMATTOX",51011,2,0
2003,11,"APPOMATTOX",51011,3,0
2003,11,"APPOMATTOX",51011,4,0
2003,11,"APPOMATTOX",51011,5,0
2003,11,"APPOMATTOX",51011,6,0.3825
2003,11,"APPOMATTOX",51011,7,0.3825
2003,11,"APPOMATTOX",51011,8,0.3825
2003,11,"APPOMATTOX",51011,9,0.3825
2003,11,"APPOMATTOX",51011,10,0
2003,11,"APPOMATTOX",51011,11,0
2003,11,"APPOMATTOX",51011,12,0
2003,105,"LEE",51105,1,0
2003,105,"LEE",51105,2,0
2003,105,"LEE",51105,3,0
2003,105,"LEE",51105,4,0
2003,105,"LEE",51105,5,0
2003,105,"LEE",51105,6,1.9375
2003,105,"LEE",51105,7,1.9375
2003,105,"LEE",51105,8,1.9375
2003,105,"LEE",51105,9,1.9375
2003,105,"LEE",51105,10,0
2003,105,"LEE",51105,11,0
2003,105,"LEE",51105,12,0
2003,89,"HENRY",51089,1,0
2003,89,"HENRY",51089,2,0
2003,89,"HENRY",51089,3,0
2003,89,"HENRY",51089,4,0
2003,89,"HENRY",51089,5,0
2003,89,"HENRY",51089,6,0
2003,89,"HENRY",51089,7,0
2003,89,"HENRY",51089,8,0
2003,89,"HENRY",51089,9,0
2003,89,"HENRY",51089,10,0
2003,89,"HENRY",51089,11,0
2003,89,"HENRY",51089,12,0
2003,169,"SCOTT",51169,1,0
2003,169,"SCOTT",51169,2,0
2003,169,"SCOTT",51169,3,0
2003,169,"SCOTT",51169,4,0
2003,169,"SCOTT",51169,5,0
2003,169,"SCOTT",51169,6,0.855
2003,169,"SCOTT",51169,7,0.855
2003,169,"SCOTT",51169,8,0.855
2003,169,"SCOTT",51169,9,0.855
2003,169,"SCOTT",51169,10,0
2003,169,"SCOTT",51169,11,0
2003,169,"SCOTT",51169,12,0
2003,157,"RAPPAHANNOCK",51157,1,0
2003,157,"RAPPAHANNOCK",51157,2,0
2003,157,"RAPPAHANNOCK",51157,3,0
2003,157,"RAPPAHANNOCK",51157,4,0
2003,157,"RAPPAHANNOCK",51157,5,0
2003,157,"RAPPAHANNOCK",51157,6,0.7
2003,157,"RAPPAHANNOCK",51157,7,0.7
2003,157,"RAPPAHANNOCK",51157,8,0.7
2003,157,"RAPPAHANNOCK",51157,9,0.7
2003,157,"RAPPAHANNOCK",51157,10,0
2003,157,"RAPPAHANNOCK",51157,11,0
2003,157,"RAPPAHANNOCK",51157,12,0
2003,23,"BOTETOURT",51023,1,0
2003,23,"BOTETOURT",51023,2,0
2003,23,"BOTETOURT",51023,3,0
2003,23,"BOTETOURT",51023,4,0
2003,23,"BOTETOURT",51023,5,0
2003,23,"BOTETOURT",51023,6,0.305
2003,23,"BOTETOURT",51023,7,0.305
2003,23,"BOTETOURT",51023,8,0.305
2003,23,"BOTETOURT",51023,9,0.305
2003,23,"BOTETOURT",51023,10,0
2003,23,"BOTETOURT",51023,11,0
2003,23,"BOTETOURT",51023,12,0
2003,197,"WYTHE",51197,1,0
2003,197,"WYTHE",51197,2,0
2003,197,"WYTHE",51197,3,0
2003,197,"WYTHE",51197,4,0
2003,197,"WYTHE",51197,5,0
2003,197,"WYTHE",51197,6,0.8675
2003,197,"WYTHE",51197,7,0.8675
2003,197,"WYTHE",51197,8,0.8675
2003,197,"WYTHE",51197,9,0.8675
2003,197,"WYTHE",51197,10,0
2003,197,"WYTHE",51197,11,0
2003,197,"WYTHE",51197,12,0
2003,45,"CRAIG",51045,1,0
2003,45,"CRAIG",51045,2,0
2003,45,"CRAIG",51045,3,0
2003,45,"CRAIG",51045,4,0
2003,45,"CRAIG",51045,5,0
2003,45,"CRAIG",51045,6,0.3125
2003,45,"CRAIG",51045,7,0.3125
2003,45,"CRAIG",51045,8,0.3125
2003,45,"CRAIG",51045,9,0.3125
2003,45,"CRAIG",51045,10,0
2003,45,"CRAIG",51045,11,0
2003,45,"CRAIG",51045,12,0
2003,199,"YORK",51199,1,0
2003,199,"YORK",51199,2,0
2003,199,"YORK",51199,3,0
2003,199,"YORK",51199,4,0
2003,199,"YORK",51199,5,0
2003,199,"YORK",51199,6,0.19
2003,199,"YORK",51199,7,0.19
2003,199,"YORK",51199,8,0.19
2003,199,"YORK",51199,9,0.19
2003,199,"YORK",51199,10,0
2003,199,"YORK",51199,11,0
2003,199,"YORK",51199,12,0
2003,109,"LOUISA",51109,1,0
2003,109,"LOUISA",51109,2,0
2003,109,"LOUISA",51109,3,0
2003,109,"LOUISA",51109,4,0
2003,109,"LOUISA",51109,5,0
2003,109,"LOUISA",51109,6,1.985
2003,109,"LOUISA",51109,7,1.985
2003,109,"LOUISA",51109,8,1.985
2003,109,"LOUISA",51109,9,1.985
2003,109,"LOUISA",51109,10,0
2003,109,"LOUISA",51109,11,0
2003,109,"LOUISA",51109,12,0
2003,191,"WASHINGTON",51191,1,0
2003,191,"WASHINGTON",51191,2,0
2003,191,"WASHINGTON",51191,3,0
2003,191,"WASHINGTON",51191,4,0
2003,191,"WASHINGTON",51191,5,0
2003,191,"WASHINGTON",51191,6,0
2003,191,"WASHINGTON",51191,7,0
2003,191,"WASHINGTON",51191,8,0
2003,191,"WASHINGTON",51191,9,0
2003,191,"WASHINGTON",51191,10,0
2003,191,"WASHINGTON",51191,11,0
2003,191,"WASHINGTON",51191,12,0
2003,29,"BUCKINGHAM",51029,1,0
2003,29,"BUCKINGHAM",51029,2,0
2003,29,"BUCKINGHAM",51029,3,0
2003,29,"BUCKINGHAM",51029,4,0
2003,29,"BUCKINGHAM",51029,5,0
2003,29,"BUCKINGHAM",51029,6,0.685
2003,29,"BUCKINGHAM",51029,7,0.685
2003,29,"BUCKINGHAM",51029,8,0.685
2003,29,"BUCKINGHAM",51029,9,0.685
2003,29,"BUCKINGHAM",51029,10,0
2003,29,"BUCKINGHAM",51029,11,0
2003,29,"BUCKINGHAM",51029,12,0
2003,179,"STAFFORD",51179,1,0
2003,179,"STAFFORD",51179,2,0
2003,179,"STAFFORD",51179,3,0
2003,179,"STAFFORD",51179,4,0
2003,179,"STAFFORD",51179,5,0
2003,179,"STAFFORD",51179,6,0.83
2003,179,"STAFFORD",51179,7,0.83
2003,179,"STAFFORD",51179,8,0.83
2003,179,"STAFFORD",51179,9,0.83
2003,179,"STAFFORD",51179,10,0
2003,179,"STAFFORD",51179,11,0
2003,179,"STAFFORD",51179,12,0
2003,71,"GILES",51071,1,0
2003,71,"GILES",51071,2,0
2003,71,"GILES",51071,3,0
2003,71,"GILES",51071,4,0
2003,71,"GILES",51071,5,0
2003,71,"GILES",51071,6,0.46
2003,71,"GILES",51071,7,0.46
2003,71,"GILES",51071,8,0.46
2003,71,"GILES",51071,9,0.46
2003,71,"GILES",51071,10,0
2003,71,"GILES",51071,11,0
2003,71,"GILES",51071,12,0
2003,185,"TAZEWELL",51185,1,0
2003,185,"TAZEWELL",51185,2,0
2003,185,"TAZEWELL",51185,3,0
2003,185,"TAZEWELL",51185,4,0
2003,185,"TAZEWELL",51185,5,0
2003,185,"TAZEWELL",51185,6,0.5725
2003,185,"TAZEWELL",51185,7,0.5725
2003,185,"TAZEWELL",51185,8,0.5725
2003,185,"TAZEWELL",51185,9,0.5725
2003,185,"TAZEWELL",51185,10,0
2003,185,"TAZEWELL",51185,11,0
2003,185,"TAZEWELL",51185,12,0
2003,21,"BLAND",51021,1,0
2003,21,"BLAND",51021,2,0
2003,21,"BLAND",51021,3,0
2003,21,"BLAND",51021,4,0
2003,21,"BLAND",51021,5,0
2003,21,"BLAND",51021,6,0.325
2003,21,"BLAND",51021,7,0.325
2003,21,"BLAND",51021,8,0.325
2003,21,"BLAND",51021,9,0.325
2003,21,"BLAND",51021,10,0
2003,21,"BLAND",51021,11,0
2003,21,"BLAND",51021,12,0
2003,91,"HIGHLAND",51091,1,0
2003,91,"HIGHLAND",51091,2,0
2003,91,"HIGHLAND",51091,3,0
2003,91,"HIGHLAND",51091,4,0
2003,91,"HIGHLAND",51091,5,0
2003,91,"HIGHLAND",51091,6,0.3175
2003,91,"HIGHLAND",51091,7,0.3175
2003,91,"HIGHLAND",51091,8,0.3175
2003,91,"HIGHLAND",51091,9,0.3175
2003,91,"HIGHLAND",51091,10,0
2003,91,"HIGHLAND",51091,11,0
2003,91,"HIGHLAND",51091,12,0
2003,61,"FAUQUIER",51061,1,0
2003,61,"FAUQUIER",51061,2,0
2003,61,"FAUQUIER",51061,3,0
2003,61,"FAUQUIER",51061,4,0
2003,61,"FAUQUIER",51061,5,0
2003,61,"FAUQUIER",51061,6,4.465
2003,61,"FAUQUIER",51061,7,4.465
2003,61,"FAUQUIER",51061,8,4.465
2003,61,"FAUQUIER",51061,9,4.465
2003,61,"FAUQUIER",51061,10,0
2003,61,"FAUQUIER",51061,11,0
2003,61,"FAUQUIER",51061,12,0
2003,17,"BATH",51017,1,0
2003,17,"BATH",51017,2,0
2003,17,"BATH",51017,3,0
2003,17,"BATH",51017,4,0
2003,17,"BATH",51017,5,0
2003,17,"BATH",51017,6,0.2075
2003,17,"BATH",51017,7,0.2075
2003,17,"BATH",51017,8,0.2075
2003,17,"BATH",51017,9,0.2075
2003,17,"BATH",51017,10,0
2003,17,"BATH",51017,11,0
2003,17,"BATH",51017,12,0
2003,51,"DICKENSON",51051,1,0
2003,51,"DICKENSON",51051,2,0
2003,51,"DICKENSON",51051,3,0
2003,51,"DICKENSON",51051,4,0
2003,51,"DICKENSON",51051,5,0
2003,51,"DICKENSON",51051,6,0.2325
2003,51,"DICKENSON",51051,7,0.2325
2003,51,"DICKENSON",51051,8,0.2325
2003,51,"DICKENSON",51051,9,0.2325
2003,51,"DICKENSON",51051,10,0
2003,51,"DICKENSON",51051,11,0
2003,51,"DICKENSON",51051,12,0
2003,133,"NORTHUMBERLAND",51133,1,0
2003,133,"NORTHUMBERLAND",51133,2,0
2003,133,"NORTHUMBERLAND",51133,3,0
2003,133,"NORTHUMBERLAND",51133,4,0
2003,133,"NORTHUMBERLAND",51133,5,0
2003,133,"NORTHUMBERLAND",51133,6,0.0125
2003,133,"NORTHUMBERLAND",51133,7,0.0125
2003,133,"NORTHUMBERLAND",51133,8,0.0125
2003,133,"NORTHUMBERLAND",51133,9,0.0125
2003,133,"NORTHUMBERLAND",51133,10,0
2003,133,"NORTHUMBERLAND",51133,11,0
2003,133,"NORTHUMBERLAND",51133,12,0
2003,65,"FLUVANNA",51065,1,0
2003,65,"FLUVANNA",51065,2,0
2003,65,"FLUVANNA",51065,3,0
2003,65,"FLUVANNA",51065,4,0
2003,65,"FLUVANNA",51065,5,0
2003,65,"FLUVANNA",51065,6,1.185
2003,65,"FLUVANNA",51065,7,1.185
2003,65,"FLUVANNA",51065,8,1.185
2003,65,"FLUVANNA",51065,9,1.185
2003,65,"FLUVANNA",51065,10,0
2003,65,"FLUVANNA",51065,11,0
2003,65,"FLUVANNA",51065,12,0
2003,95,"JAMES CITY",51095,1,0
2003,95,"JAMES CITY",51095,2,0
2003,95,"JAMES CITY",51095,3,0
2003,95,"JAMES CITY",51095,4,0
2003,95,"JAMES CITY",51095,5,0
2003,95,"JAMES CITY",51095,6,0.335
2003,95,"JAMES CITY",51095,7,0.335
2003,95,"JAMES CITY",51095,8,0.335
2003,95,"JAMES CITY",51095,9,0.335
2003,95,"JAMES CITY",51095,10,0
2003,95,"JAMES CITY",51095,11,0
2003,95,"JAMES CITY",51095,12,0
2003,77,"GRAYSON",51077,1,0
2003,77,"GRAYSON",51077,2,0
2003,77,"GRAYSON",51077,3,0
2003,77,"GRAYSON",51077,4,0
2003,77,"GRAYSON",51077,5,0
2003,77,"GRAYSON",51077,6,0.4375
2003,77,"GRAYSON",51077,7,0.4375
2003,77,"GRAYSON",51077,8,0.4375
2003,77,"GRAYSON",51077,9,0.4375
2003,77,"GRAYSON",51077,10,0
2003,77,"GRAYSON",51077,11,0
2003,77,"GRAYSON",51077,12,0
2003,195,"WISE",51195,1,0
2003,195,"WISE",51195,2,0
2003,195,"WISE",51195,3,0
2003,195,"WISE",51195,4,0
2003,195,"WISE",51195,5,0
2003,195,"WISE",51195,6,0.1875
2003,195,"WISE",51195,7,0.1875
2003,195,"WISE",51195,8,0.1875
2003,195,"WISE",51195,9,0.1875
2003,195,"WISE",51195,10,0
2003,195,"WISE",51195,11,0
2003,195,"WISE",51195,12,0
2003,103,"LANCASTER",51103,1,0
2003,103,"LANCASTER",51103,2,0
2003,103,"LANCASTER",51103,3,0
2003,103,"LANCASTER",51103,4,0
2003,103,"LANCASTER",51103,5,0
2003,103,"LANCASTER",51103,6,0.1925
2003,103,"LANCASTER",51103,7,0.1925
2003,103,"LANCASTER",51103,8,0.1925
2003,103,"LANCASTER",51103,9,0.1925
2003,103,"LANCASTER",51103,10,0
2003,103,"LANCASTER",51103,11,0
2003,103,"LANCASTER",51103,12,0
2003,187,"WARREN",51187,1,0
2003,187,"WARREN",51187,2,0
2003,187,"WARREN",51187,3,0
2003,187,"WARREN",51187,4,0
2003,187,"WARREN",51187,5,0
2003,187,"WARREN",51187,6,1.0075
2003,187,"WARREN",51187,7,1.0075
2003,187,"WARREN",51187,8,1.0075
2003,187,"WARREN",51187,9,1.0075
2003,187,"WARREN",51187,10,0
2003,187,"WARREN",51187,11,0
2003,187,"WARREN",51187,12,0
2003,9,"AMHERST",51009,1,0
2003,9,"AMHERST",51009,2,0
2003,9,"AMHERST",51009,3,0
2003,9,"AMHERST",51009,4,0
2003,9,"AMHERST",51009,5,0
2003,9,"AMHERST",51009,6,0.145
2003,9,"AMHERST",51009,7,0.145
2003,9,"AMHERST",51009,8,0.145
2003,9,"AMHERST",51009,9,0.145
2003,9,"AMHERST",51009,10,0
2003,9,"AMHERST",51009,11,0
2003,9,"AMHERST",51009,12,0
2003,155,"PULASKI",51155,1,0
2003,155,"PULASKI",51155,2,0
2003,155,"PULASKI",51155,3,0
2003,155,"PULASKI",51155,4,0
2003,155,"PULASKI",51155,5,0
2003,155,"PULASKI",51155,6,0.5375
2003,155,"PULASKI",51155,7,0.5375
2003,155,"PULASKI",51155,8,0.5375
2003,155,"PULASKI",51155,9,0.5375
2003,155,"PULASKI",51155,10,0
2003,155,"PULASKI",51155,11,0
2003,155,"PULASKI",51155,12,0
2004,135,"NOTTOWAY",51135,1,0
2004,135,"NOTTOWAY",51135,2,0
2004,135,"NOTTOWAY",51135,3,0
2004,135,"NOTTOWAY",51135,4,0
2004,135,"NOTTOWAY",51135,5,0
2004,135,"NOTTOWAY",51135,6,0.5475
2004,135,"NOTTOWAY",51135,7,0.5475
2004,135,"NOTTOWAY",51135,8,0.5475
2004,135,"NOTTOWAY",51135,9,0.5475
2004,135,"NOTTOWAY",51135,10,0
2004,135,"NOTTOWAY",51135,11,0
2004,135,"NOTTOWAY",51135,12,0
2004,11,"APPOMATTOX",51011,1,0
2004,11,"APPOMATTOX",51011,2,0
2004,11,"APPOMATTOX",51011,3,0
2004,11,"APPOMATTOX",51011,4,0
2004,11,"APPOMATTOX",51011,5,0
2004,11,"APPOMATTOX",51011,6,1.275
2004,11,"APPOMATTOX",51011,7,1.275
2004,11,"APPOMATTOX",51011,8,1.275
2004,11,"APPOMATTOX",51011,9,1.275
2004,11,"APPOMATTOX",51011,10,0
2004,11,"APPOMATTOX",51011,11,0
2004,11,"APPOMATTOX",51011,12,0
2004,105,"LEE",51105,1,0
2004,105,"LEE",51105,2,0
2004,105,"LEE",51105,3,0
2004,105,"LEE",51105,4,0
2004,105,"LEE",51105,5,0
2004,105,"LEE",51105,6,3.115
2004,105,"LEE",51105,7,3.115
2004,105,"LEE",51105,8,3.115
2004,105,"LEE",51105,9,3.115
2004,105,"LEE",51105,10,0
2004,105,"LEE",51105,11,0
2004,105,"LEE",51105,12,0
2004,89,"HENRY",51089,1,0
2004,89,"HENRY",51089,2,0
2004,89,"HENRY",51089,3,0
2004,89,"HENRY",51089,4,0
2004,89,"HENRY",51089,5,0
2004,89,"HENRY",51089,6,0.5725
2004,89,"HENRY",51089,7,0.5725
2004,89,"HENRY",51089,8,0.5725
2004,89,"HENRY",51089,9,0.5725
2004,89,"HENRY",51089,10,0
2004,89,"HENRY",51089,11,0
2004,89,"HENRY",51089,12,0
2004,169,"SCOTT",51169,1,0
2004,169,"SCOTT",51169,2,0
2004,169,"SCOTT",51169,3,0
2004,169,"SCOTT",51169,4,0
2004,169,"SCOTT",51169,5,0
2004,169,"SCOTT",51169,6,2.6775
2004,169,"SCOTT",51169,7,2.6775
2004,169,"SCOTT",51169,8,2.6775
2004,169,"SCOTT",51169,9,2.6775
2004,169,"SCOTT",51169,10,0
2004,169,"SCOTT",51169,11,0
2004,169,"SCOTT",51169,12,0
2004,157,"RAPPAHANNOCK",51157,1,0
2004,157,"RAPPAHANNOCK",51157,2,0
2004,157,"RAPPAHANNOCK",51157,3,0
2004,157,"RAPPAHANNOCK",51157,4,0
2004,157,"RAPPAHANNOCK",51157,5,0
2004,157,"RAPPAHANNOCK",51157,6,3.4575
2004,157,"RAPPAHANNOCK",51157,7,3.4575
2004,157,"RAPPAHANNOCK",51157,8,3.4575
2004,157,"RAPPAHANNOCK",51157,9,3.4575
2004,157,"RAPPAHANNOCK",51157,10,0
2004,157,"RAPPAHANNOCK",51157,11,0
2004,157,"RAPPAHANNOCK",51157,12,0
2004,23,"BOTETOURT",51023,1,0
2004,23,"BOTETOURT",51023,2,0
2004,23,"BOTETOURT",51023,3,0
2004,23,"BOTETOURT",51023,4,0
2004,23,"BOTETOURT",51023,5,0
